1.281684,3.829971,1
0.880278,4.613843,1
0.890826,4.994911,1
0.807258,5.128550,1
2.700757,3.385724,1
2.665292,2.552993,1
2.754116,4.520436,1
1.974583,3.419837,1
0.335183,5.193828,1
1.639808,3.522271,1
1.235219,4.764081,1
3.064929,4.402706,1
2.703957,4.684215,1
1.973889,4.130751,1
3.047585,4.385845,1
0.749031,5.966258,1
4.439992,5.210743,1
2.608117,4.421855,1
1.325926,3.173194,1
3.647785,4.961164,1
-0.808442,5.201269,1
2.165602,5.725354,1
5.736997,3.784225,1
2.190187,4.098877,1
4.235531,3.667420,1
0.190534,4.821248,1
3.032704,4.509186,1
0.636994,5.113390,1
1.651470,4.131217,1
3.872280,3.944428,1
1.845559,5.355141,1
-0.318323,4.515285,1
2.679797,4.190330,1
0.266104,4.591404,1
1.683686,4.593681,1
-0.165976,4.171259,1
1.118309,4.720782,1
1.424091,3.848819,1
1.552701,4.688315,1
-0.324872,5.353012,1
1.518011,5.139798,1
1.891627,4.459130,1
-0.096470,4.527512,1
2.616894,3.740042,1
4.553564,3.977270,1
2.180893,4.060489,1
1.410520,3.503734,1
3.512836,4.556601,1
3.609547,4.482922,1
1.074003,4.761004,1
3.178328,4.760057,1
2.561615,4.755150,1
1.864148,3.911847,1
2.447886,6.301108,1
0.453679,3.901840,1
2.313986,4.855291,1
1.958141,5.250458,1
3.103312,7.043486,1
3.491645,3.789971,1
3.195527,5.103189,1
2.677384,4.148853,1
-0.854252,3.832786,1
1.427265,5.326314,1
-0.730721,5.175996,1
0.051566,4.462017,1
1.172547,3.384498,1
0.657209,3.777624,1
0.529126,4.847706,1
2.892214,3.689885,1
1.946266,3.929151,1
2.033149,4.215899,1
0.931290,5.500753,1
0.958820,3.961771,1
3.201905,3.819783,1
1.592720,3.638601,1
4.283690,3.668331,1
3.062735,4.809094,1
3.252258,4.665795,1
1.265110,4.556113,1
1.812732,3.937901,1
3.276444,4.622035,1
0.068111,5.531498,1
0.986143,4.481718,1
3.045655,4.160954,1
3.741456,4.058259,1
1.659611,4.963673,1
0.705153,5.007857,1
3.053633,4.742907,1
1.666808,4.821169,1
2.601114,3.134957,1
0.807828,4.665197,1
-0.476150,5.393701,1
-0.190801,4.958299,1
1.078310,4.307401,1
2.171315,4.927311,1
1.258245,4.875786,1
1.285916,3.804051,1
3.474238,3.647427,1
1.370562,3.416358,1
1.870091,4.051056,1
0.674738,5.550435,1
1.825386,4.543644,1
2.399047,3.393819,1
0.532677,3.522125,1
0.580082,3.769682,1
0.730759,5.061286,1
3.748576,4.266070,1
0.549739,4.693720,1
2.256529,4.652798,1
1.491264,4.307965,1
4.715182,2.194842,1
5.156900,4.050202,1
-0.297506,3.274461,1
3.531222,4.801935,1
1.823450,3.772176,1
1.782277,3.655448,1
1.052785,3.913487,1
0.277513,3.976184,1
4.373314,4.548388,1
1.272310,2.879045,1
-0.528035,4.597271,1
3.024204,4.578140,1
-0.308197,4.800829,1
1.554435,3.992442,1
1.274759,4.513766,1
0.211029,4.427896,1
0.152512,3.560136,1
2.525625,4.761506,1
2.539365,3.315455,1
2.514529,4.727885,1
2.287216,3.971036,1
2.068220,4.051555,1
1.823310,3.483830,1
2.463624,5.172619,1
2.276836,4.074220,1
3.266468,4.547450,1
1.684751,4.781724,1
2.470546,4.203165,1
1.852079,3.557581,1
3.425771,3.388405,1
2.744333,5.228258,1
1.693477,4.197581,1
-0.245374,4.263052,1
3.253951,3.283816,1
1.646939,2.984324,1
1.642370,4.364960,1
0.997752,4.073744,1
1.623002,3.716861,1
2.189669,4.488793,1
2.463331,4.178314,1
3.673719,2.887168,1
1.923136,5.977057,1
0.858594,4.316018,1
0.472926,5.361681,1
-0.010213,4.787418,1
-0.986964,4.654518,1
-0.668513,4.185707,1
2.420440,5.403204,1
3.440407,3.764799,1
2.289320,4.592695,1
1.254328,4.008927,1
2.853275,4.674345,1
-0.048339,5.410490,1
3.668272,3.044687,1
2.041902,4.015852,1
0.429700,3.698345,1
1.075377,4.615264,1
2.358477,4.694855,1
1.705349,4.107062,1
3.894726,5.257105,1
0.853121,5.360952,1
2.199621,4.780647,1
0.710277,4.110449,1
1.140019,5.505451,1
1.656937,4.733555,1
3.405215,4.029198,1
1.612201,4.254098,1
-0.159044,4.560324,1
2.834018,5.104566,1
0.380325,4.349292,1
1.473604,4.282473,1
2.234518,4.175877,1
1.708374,3.654734,1
1.764951,3.917659,1
1.535326,3.621513,1
-1.505465,5.470712,1
3.419812,4.326447,1
1.043807,4.479851,1
1.242342,4.391403,1
1.909079,4.367078,1
0.794943,4.324457,1
2.938429,4.513884,1
0.224389,3.997090,1
1.835471,4.587394,1
2.282559,4.737079,1
-0.690911,3.511897,1
1.143614,2.843010,1
0.845450,4.204914,1
1.784517,4.754774,1
0.568011,4.212440,1
2.144040,5.138758,1
1.318178,5.226779,1
-0.728102,4.878339,1
3.032156,4.113209,1
-1.259808,3.596201,1
2.082718,4.706696,1
1.328050,4.281443,1
0.502905,2.542674,1
2.084141,4.302268,1
-0.846687,3.683785,1
1.215898,4.639816,1
3.202422,3.554706,1
3.829241,6.016510,1
1.944145,5.396134,1
3.257927,3.926395,1
-0.741921,3.534645,1
2.318200,4.879260,1
1.817110,6.105912,1
3.086814,5.155817,1
2.421474,3.314728,1
2.838570,4.301901,1
2.422958,4.843516,1
2.565044,3.963934,1
2.054616,4.021990,1
3.775413,4.318181,1
1.328441,3.344554,1
2.268084,5.198828,1
2.311025,3.705252,1
1.480976,4.350828,1
0.637795,4.650382,1
-0.327645,4.590233,1
2.260958,4.578884,1
2.579928,5.947443,1
2.785254,4.719493,1
3.544799,5.027243,1
2.363927,4.836083,1
3.898601,4.226002,1
2.879419,4.241623,1
0.487867,3.784265,1
0.353900,6.091155,1
1.234971,5.286877,1
1.593261,3.822996,1
2.687578,4.137351,1
3.211190,5.280995,1
1.321716,4.305641,1
1.965597,5.155600,1
1.593354,4.261722,1
1.232866,3.381674,1
1.664811,5.004160,1
2.390686,4.610800,1
1.616349,4.724071,1
1.153588,3.703347,1
0.867820,4.747519,1
1.871077,5.307938,1
1.923887,3.155965,1
2.404221,2.632310,1
-0.110581,2.874505,1
1.066264,4.206251,1
1.673388,4.360210,1
3.176805,4.640310,1
-0.377899,4.258504,1
0.273967,4.984421,1
1.628833,3.970706,1
2.681596,4.075656,1
1.115842,6.119941,1
2.407526,4.822410,1
2.422216,4.792327,1
1.216428,2.914296,1
2.548033,5.110196,1
1.245424,4.026343,1
0.702845,5.644978,1
1.551293,4.224339,1
0.084853,5.083428,1
2.628976,4.450869,1
1.753854,4.666803,1
3.389442,3.810172,1
2.000616,3.495877,1
2.641261,4.029150,1
0.582336,4.216580,1
1.012318,4.624880,1
1.889121,3.721224,1
1.405867,4.840810,1
2.222811,4.038792,1
2.046400,3.960900,1
3.264031,4.878416,1
0.382923,3.029466,1
1.174388,6.212624,1
0.868765,5.109390,1
5.663646,5.213804,1
3.249619,3.260420,1
3.668793,4.508148,1
0.121097,4.372769,1
2.918756,4.124292,1
2.351847,4.619658,1
0.508849,4.974292,1
3.581760,3.833815,1
0.474161,3.446172,1
2.215515,4.306690,1
3.044662,3.712418,1
3.910090,5.941357,1
3.426233,4.079982,1
5.350260,3.654332,1
2.960035,5.466820,1
2.859348,4.455441,1
0.646328,4.570585,1
1.291770,4.215234,1
2.977213,5.298241,1
4.203115,4.239914,1
0.570484,4.007166,1
1.038127,4.055340,1
1.769413,5.104235,1
3.986538,3.225976,1
1.480457,4.377477,1
1.560653,4.374610,1
2.582870,3.711670,1
1.134962,4.428485,1
1.152054,6.193251,1
0.990594,4.603534,1
0.446685,3.676933,1
1.684713,5.031846,1
1.837359,3.511599,1
1.842470,4.029153,1
1.317936,3.875842,1
1.680750,5.417486,1
1.093927,4.015608,1
0.204304,4.769280,1
3.308935,4.879815,1
3.113251,4.738922,1
0.509532,5.135800,1
3.352320,4.635292,1
2.785447,4.542924,1
3.297585,4.258633,1
2.865786,4.053289,1
0.190476,5.027502,1
3.311415,5.925485,1
2.192842,4.504348,1
1.013146,3.581793,1
1.407944,5.352178,1
2.203657,4.384708,1
4.135990,3.514922,1
2.555304,4.869522,1
4.066353,3.068614,2
7.778985,2.453942,2
3.457222,2.349192,2
5.303503,1.951984,2
5.043990,1.321669,2
3.604350,3.166354,2
4.921111,0.999695,2
8.124073,1.895397,2
3.481101,3.151562,2
3.328889,2.058795,2
4.519666,2.592450,2
2.903723,2.778757,2
4.537043,0.692166,2
5.176803,1.439801,2
5.690390,2.205114,2
5.760312,0.731367,2
5.427450,2.488302,2
5.548216,1.299527,2
6.689311,1.271272,2
5.313645,2.524527,2
4.535137,2.115028,2
4.455906,3.644666,2
3.056676,1.225637,2
4.733368,3.392919,2
4.161309,2.488577,2
4.552332,1.050525,2
4.456741,2.265434,2
5.207912,0.552312,2
3.948392,2.413879,2
6.586156,1.476050,2
6.409332,0.620358,2
7.181441,0.671251,2
4.908896,2.716040,2
3.359939,3.690604,2
4.622791,1.211381,2
5.374763,1.164131,2
6.628155,2.133143,2
5.176453,2.174049,2
6.127021,2.283233,2
4.051416,3.183739,2
8.775454,2.123310,2
4.207664,0.752395,2
4.480185,1.420497,2
5.152043,2.363898,2
5.083681,0.326524,2
3.799562,2.463097,2
4.929152,1.327280,2
5.821920,2.665621,2
5.425678,1.960402,2
5.041324,2.858185,2
4.982360,3.625494,2
4.601724,2.227705,2
3.146694,2.483166,2
6.030411,1.409334,2
4.133570,1.613434,2
4.707773,2.750417,2
3.026158,2.068710,2
3.687886,0.762527,2
5.096728,1.589153,2
2.777562,2.682234,2
3.764497,1.460897,2
5.279198,2.326588,2
3.851466,1.952738,2
5.756702,2.992667,2
4.933869,2.594147,2
3.517408,3.135103,2
3.377646,3.331319,2
4.850027,2.466861,2
4.944234,3.440901,2
3.415709,3.069711,2
5.964219,2.279097,2
4.096093,2.486594,2
6.166032,2.259565,2
6.120988,2.499086,2
3.951965,1.905753,2
5.016308,3.400097,2
3.661632,1.703921,2
5.479641,2.567686,2
3.489551,2.666876,2
2.104562,3.272431,2
3.092642,2.707054,2
4.330116,2.712610,2
5.008765,2.756865,2
4.135699,2.762053,2
7.054046,2.169807,2
3.428929,1.293859,2
4.164567,2.732677,2
5.652720,2.572963,2
3.698969,3.199156,2
4.994998,2.769990,2
6.086713,2.841451,2
4.364093,2.479929,2
4.070846,2.943159,2
3.843341,1.212617,2
5.132645,3.269533,2
3.743399,2.480261,2
5.318507,3.041903,2
4.816334,2.257647,2
4.256883,2.640055,2
2.363918,3.084803,2
4.364893,2.859906,2
2.220553,2.595645,2
2.898706,2.313852,2
5.443265,3.122428,2
4.389102,2.078907,2
6.749228,2.393062,2
5.253056,2.047074,2
3.566734,2.031682,2
4.579124,0.329297,2
4.269085,1.512002,2
6.357132,1.041649,2
6.096733,2.196516,2
3.052409,0.354853,2
7.252253,3.117572,2
2.489785,1.888423,2
5.221579,3.239001,2
6.370797,1.389900,2
5.061294,1.944805,2
4.551825,2.362073,2
3.033015,1.357168,2
4.808409,3.256912,2
6.970852,2.160026,2
3.285955,2.409434,2
3.877949,2.864256,2
6.499331,1.571913,2
4.998022,2.024592,2
2.271811,2.152971,2
5.129092,3.187977,2
3.586219,2.181785,2
2.376772,2.153745,2
5.142987,1.113600,2
6.783559,2.358247,2
4.160438,1.782227,2
6.501071,1.425054,2
2.809614,3.735196,2
5.947424,3.230997,2
4.241665,2.159994,2
4.801143,1.323968,2
4.355316,2.488465,2
6.040460,1.450598,2
5.661443,2.013336,2
4.830776,-0.182191,2
1.960196,1.944796,2
4.726523,1.690029,2
2.674200,1.993810,2
2.874011,2.549001,2
4.110642,2.810283,2
7.510248,1.658424,2
4.831815,0.790297,2
3.661123,2.312209,2
5.196629,2.347791,2
3.677180,2.812518,2
4.218899,2.619552,2
5.724453,2.616387,2
4.739547,1.704167,2
4.800516,1.492249,2
6.683366,1.887121,2
5.277794,1.702148,2
2.399771,0.851831,2
4.729580,4.441037,2
5.145772,2.338647,2
4.280908,2.709552,2
2.640780,2.229331,2
4.392793,3.454528,2
4.211516,2.091978,2
3.818152,2.742783,2
6.035855,2.423253,2
2.607503,1.610663,2
4.626020,3.860310,2
6.737877,0.915489,2
7.718266,1.124670,2
6.157713,3.040085,2
3.377351,3.526906,2
5.770083,1.748900,2
4.738451,3.002314,2
5.314602,4.448141,2
6.848110,1.063897,2
6.732952,2.313025,2
3.762127,3.414084,2
6.517953,1.820892,2
6.609640,1.944281,2
5.911235,2.462791,2
4.911293,1.866385,2
5.165364,2.622003,2
3.015761,2.655153,2
4.548502,2.585014,2
4.477006,1.979768,2
6.379095,2.192228,2
3.539691,2.266033,2
4.245689,1.806137,2
3.324813,0.322910,2
5.002422,2.055905,2
1.751859,0.970387,2
4.921536,-0.184736,2
5.948652,1.999871,2
3.413350,1.930886,2
3.956959,1.418186,2
4.292815,2.525755,2
4.349732,2.335478,2
5.928020,1.526817,2
5.543897,2.902045,2
5.749194,1.499487,2
2.514783,0.214852,2
5.496572,2.195557,2
5.237213,1.687909,2
3.937803,3.179385,2
8.290665,-0.183008,2
5.994972,3.972034,2
2.653374,2.447194,2
5.724078,2.043475,2
6.069179,1.782751,2
4.890552,2.219361,2
5.324295,2.062927,2
6.126450,-0.036224,2
3.763101,2.696155,2
-0.260659,2.852284,2
5.830140,1.684919,2
5.271268,0.936401,2
3.831690,2.269519,2
2.861365,1.302285,2
5.343519,2.552454,2
6.824353,0.876555,2
5.772682,2.069427,2
6.041894,1.298863,2
4.527802,2.477938,2
5.390859,1.711616,2
5.210671,2.585329,2
5.750574,1.452266,2
4.776411,4.245285,2
2.816716,1.563741,2
4.009032,1.304747,2
4.807604,1.558664,2
6.110849,2.169984,2
5.963737,2.884241,2
4.964068,2.869853,2
4.615335,1.381385,2
3.143055,1.609137,2
4.962671,0.688931,2
5.115256,1.710071,2
3.197322,1.573097,2
4.358668,2.810372,2
3.492776,1.618051,2
2.802072,3.939586,2
3.601817,2.114966,2
3.637197,1.399140,2
6.506130,1.792474,2
3.812780,1.882518,2
4.638496,2.184243,2
3.805082,2.305901,2
3.110727,2.493317,2
5.891915,2.779157,2
5.548784,3.139877,2
5.174973,2.052238,2
5.726688,0.558411,2
3.620753,2.463930,2
